id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
36tghkPg1AO4HsAzo6YpPp,House of Gold,Twenty One Pilots,['3YQKmKGau1PzlVlkL1iodx'],modern rock rock,2013,163.88,71,0.68,0.693,0,52.766,1,0.0435,0.445,0.0,0.208,0.851,114.948
2xjxGXr3eASzCvo9MUHk0w,Borracho de Amor,Edwin Luna y La Trakalosa de Monterrey,['4LFOoXhMhnq9U8VsZkSwxl'],banda corrido nuevo regional mexicano ranchera regional mexican,2013,204.2,71,0.646,0.477,7,54.39,0,0.0404,0.702,0.0,0.0885,0.941,153.91
5Lf9rCqReE9Ri4tZvLRLuy,Happily,One Direction,['4AK6F7OLvEQ5QYCBNiQWHq'],boy band pop postteen pop talent show,2013,175.48,71,0.623,0.89,9,55.217,1,0.0394,0.0426,0.0,0.153,0.824,117.0
6sIbv1oWOuma2qV907MUbk,1x1 (feat. Nova Twins),"Bring Me The Horizon, Nova Twins","['1Ffb6ejR6Fe5IamqA5oRUF', '7I95CM75shzCjHuTzrepjM']",black punk uk diy punk melodic metalcore metalcore rock uk metalcore,2020,209.598,71,0.452,0.937,1,56.654,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032
2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),"2 Chainz, Wiz Khalifa","['17lzZA2AlOHwCwFALHttmp', '137W8MRPWKqSmrBGDBFSop']",atl hip hop gangster rap hip hop pop rap rap southern hip hop trap hip hop pittsburgh rap pop rap rap southern hip hop trap,2013,227.907,71,0.563,0.902,1,55.414,0,0.402,0.0545,0.0,0.0524,0.559,171.999
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,['0du5cEVh5yTK9QJze8zA0C'],dance pop pop postteen pop,2011,257.72,71,0.576,0.835,2,53.174,1,0.0486,0.337,0.0,0.082,0.476,150.017
7x74XLYJqptDCmY4y3FaVh,My Head & My Heart - Jonas Blue Remix,"Ava Max, Jonas Blue","['4npEfmQ6YuiwW1GpUmaq3F', '1HBjj22wzbscIZ9sEb5dyf']",dance pop pop dance pop edm pop pop dance postteen pop tropical house uk dance,2020,179.512,71,0.675,0.899,9,55.213,0,0.0391,0.0025,8.33e-05,0.298,0.344,123.034
3DXdjHnePKnh6oXw2ZgGSl,Smile,Katy Perry,['6jJ0s89eD6GaHleKKya26X'],dance pop pop postteen pop,2020,166.898,71,0.783,0.912,0,56.287,1,0.243,0.0238,0.0,0.339,0.749,98.025
3FhiU60cxfN2j4jRy5Y40w,Lloras - Remix,"Cauty, Lenny Tavárez, Jay Wheeler, Noriel, Alex Rose","['2QUvtLq6oQaX0LNsYY2fas', '1pQWsZQehhS4wavwh7Fnxd', '2cPqdH7XMvwaBJEVjheH8g', '3RtNN1VnooWEn3KQk03DUL', '2DspEsT7UXGKd2VaaedgG4']",reggaeton trap latino latin perreo reggaeton reggaeton flow trap latino latin reggaeton reggaeton flow trap argentino trap latino latin latin hip hop reggaeton reggaeton flow trap latino tropical latin reggaeton reggaeton flow trap latino,2020,292.27500000000003,71,0.817,0.651,1,55.368,1,0.0522,0.497,3.97e-05,0.135,0.825,92.033
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,"KEVVO, Farruko, Chencho Corleone, Arcangel, Darell, Ñengo Flow, Brytiago, Myke Towers","['4QrBoWLm2WNlPdbFhmlaUZ', '329e4yvIujISKGKz1BZZbO', '37230BxxYs9ksS7OkZw3IU', '4SsVbpTthjScTS7U2hmr1X', '1TtXnWcUs0FCkaZDPGYHdf', '12vb80Km0Ew53ABfJOepVz', '00XhexlJEXQstHimpZN910', '7iK8PXO48WeuP03g8YR51W']",trap latino reggaeton reggaeton flow trap latino latin latin hip hop reggaeton reggaeton flow trap latino tropical latin latin hip hop reggaeton trap latino tropical latin latin hip hop reggaeton reggaeton flow trap latino reggaeton flow trap latino latin latin hip hop reggaeton reggaeton flow trap latino tropical latin latin hip hop reggaeton trap latino tropical,2019,464.2,71,0.9,0.754,5,52.984,0,0.156,0.368,2.74e-06,0.286,0.741,100.045
7j43FohbLVulScL7S9sQZk,AUSLÄNDER,Rammstein,['6wWVKhxIU2cEi0K81v7HvP'],alternative metal german metal industrial industrial metal industrial rock neue deutsche harte nu metal,2019,231.603,71,0.681,0.912,0,55.841,1,0.0912,0.000757,0.00136,0.359,0.479,125.031
5TWDEpnXNbkigqoxg1cX4J,What You Wanna Do,Lil Tjay,['6jGMq4yGs7aQzuGsMgVgZR'],brooklyn drill melodic rap nyc rap,2021,245.181,71,0.523,0.56,2,50.409,1,0.232,0.0185,0.000506,0.103,0.124,86.123
2pyjbGTpJCPjMYwCbdymiF,Dazed & Confused,Ruel,['5xkAtLTf309LAGZTbvULBn'],alt z australian alternative pop electropop indie cafe pop pop postteen pop,2018,189.608,71,0.688,0.5,2,52.589,1,0.138,0.102,0.0,0.355,0.418,127.906
55WLWX71YkHt2tSucNIf1g,Sold Out Dates (feat. Lil Baby),"Gunna, Lil Baby","['2hlmm7s2ICUX0LVIhVFlZQ', '5f7VJjfbwm532GiveGC0ZK']",atl hip hop atl trap rap trap atl hip hop melodic rap rap trap,2018,166.368,71,0.817,0.556,4,52.822,0,0.14,0.469,0.0,0.131,0.314,126.991
4DbnKBddcHUHbYpidc36AT,The Brightside,Lil Peep,['2kCcBybjl3SAtIcwdWpUe3'],emo rap lgbtq hip hop,2017,216.041,71,0.646,0.64,3,53.478,0,0.0424,0.0348,0.0,0.108,0.882,134.03
0GVuLQtPXFaL18ijEOqoAa,Tightrope,Michelle Williams,['2LAqcqAQ8KPTsl1HBgBrqM'],hollywood,2017,234.36,71,0.351,0.331,9,49.684,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564
2QrGCbW0ylj94JfkgLZFlA,Pa Ti,"Bad Bunny, Bryant Myers","['4q3ewBCX7sLwd24euuV69X', '6w9ToX5slZ4uIdmD17hJ3c']",latin reggaeton reggaeton flow trap latino tropical latin reggaeton trap latino,2017,191.295,71,0.76,0.718,1,56.983,1,0.232,0.348,0.0,0.0982,0.557,128.14
593W4qZOwwdqF6YnimJjL6,Doves In The Wind (feat. Kendrick Lamar),"SZA, Kendrick Lamar","['7tYKF4w9nC0nq9CsPZTHyP', '2YZyLoL8N0Wb9xBt1NhZWg']",conscious hip hop hip hop rap west coast rap pop pop rap rb,2017,266.08,71,0.693,0.713,10,55.511,0,0.351,0.343,0.0,0.102,0.615,137.335
4CvId64YZSB0RfRdfzPIQU,So What,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2018,281.521,71,0.656,0.883,9,55.706,0,0.0737,0.0238,0.0,0.0481,0.46,129.947
4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes, Jason Derulo, De La Ghetto","['0haZhu4fFKt0Ag94kZDiz2', '07YZf4WDAMNwqr4jfgOZ8y', '3EiLUeyEcA6fbRPSHkG5kb']",dance pop pop pop rap postteen pop latin latin hip hop latin pop reggaeton reggaeton flow trap latino tropical dance pop latin latin pop mexican pop pop,2018,201.526,71,0.792,0.895,1,56.888,0,0.0589,0.165,0.0,0.0501,0.794,94.968
435yU2MvEGfDdmbH0noWZ0,worldstar money (interlude),Joji,['3MZsBdqDrRTJihTHQrO6Dq'],alternative rb viral pop,2017,126.312,71,0.577,0.387,7,51.393,1,0.274,0.964,0.705,0.208,0.459,146.565
5ynxx6zC4dgzsMHLYQ04Dc,Remedy,Seether,['6B5c4sch27tWHAGdarpPaW'],alternative metal nu metal postgrunge south african rock,2005,207.213,71,0.55,0.952,8,55.336,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804
312WNtMs3F28cUukaPY9bo,American Teen,Khalid,['6LuN9FCkKOj5PcnpouEgny'],alternative rb pop,2017,250.747,71,0.658,0.623,0,53.066,1,0.0398,0.0683,0.0,0.321,0.207,100.436
171PWhxgdrIOgcAiBPO3Gr,The Count (feat. Wiz Khalifa),"Curren$y, Harry Fraud, Wiz Khalifa","['6X8WdFjrNhXATMDSs26aCc', '37ASGd4rWpHjuVonnYAN6S', '137W8MRPWKqSmrBGDBFSop']", hip hop pittsburgh rap pop rap rap southern hip hop trap alternative hip hop dirty south rap gangster rap hip hop new orleans rap pop rap rap southern hip hop underground hip hop,2018,194.595,71,0.385,0.757,0,54.04,1,0.167,0.709,0.0,0.235,0.469,82.673
5j5MbkYwoJKV1gASgobqpe,Oh Well,Lil Tjay,['6jGMq4yGs7aQzuGsMgVgZR'],brooklyn drill melodic rap nyc rap,2021,193.381,71,0.785,0.611,8,53.181,0,0.218,0.00495,0.0,0.11,0.539,138.971
7narbj6zkSW1SnMhAPep0u,Triste,"Bryant Myers, Bad Bunny","['6w9ToX5slZ4uIdmD17hJ3c', '4q3ewBCX7sLwd24euuV69X']",latin reggaeton reggaeton flow trap latino tropical latin reggaeton trap latino,2018,264.906,71,0.692,0.719,9,54.627,1,0.124,0.408,0.0,0.0986,0.266,130.053
2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),"Troye Sivan, Ariana Grande","['3WGpXCj9YhhfX11TToZcXP', '66CXWjxzNUsdJxJ2JdwvnR']",pop postteen pop australian pop dance pop electropop pop postteen pop viral pop,2018,231.847,71,0.736,0.756,11,52.901,1,0.047,0.00632,0.00577,0.106,0.712,117.016
3aXTeIVnDvo2MT1xLTdGK3,Unutulacak Dünler,Gazapizm,['2boacFGRX1WIo7NFS8B0F2'],turkish hip hop,2020,295.637,71,0.627,0.833,5,52.782,0,0.179,0.0655,3.26e-05,0.129,0.69,179.935
2xIC5DmTHaGBL83a9OUXM4,Senin Yüzünden,"Buray, Arem Ozguc, Arman Aydin","['1qZ684TB9E1BjH58btdtYd', '5JJc8is4VzgOz8ZanDj18J', '4xklx5DAtVru5uf3vSXTgf']",turkish edm turkish edm turkish pop turkish trap pop,2020,173.25,71,0.724,0.807,3,55.979,0,0.0682,0.047,4.57e-05,0.0762,0.704,94.978
4WixufiyHUgg1jFqkYop2K,Bir Sebebi Var,İkilem,['4hjJDrv2KkIEW1AslTEtv3'],turkish alt pop,2020,210.375,71,0.767,0.531,0,52.28,0,0.0347,0.38,0.0708,0.0943,0.684,80.011
70pkwEEG7nDTXBFqoGQkH0,Coffre plein,"Koba LaD, Maes, Zed","['1q7T9rFQ2a2ukA1PU51fo3', '6L34dW6SKMSDaGIfYDU19j', '0mmk05vTtGGG2jYwLxRHwy']",french hip hop pop urbaine rap francais francoton french hip hop pop urbaine rap francais,2020,220.666,71,0.758,0.56,6,53.31,0,0.0639,0.093,0.0,0.104,0.606,149.893
3UtxLgkmTZZkPr6scOEglC,Uzak Ol,Diyar Pala,['23Q5T7JtqekFJMbC0XKxnh'],turkish hip hop turkish trap pop,2020,177.502,71,0.388,0.513,4,49.789,0,0.125,0.34,3.16e-05,0.0959,0.228,102.335
4KhTyJ1cJeHaY4ZS2u3e6A,Dünyadan Uzak,Pinhani,['4Bdqzh78prwuqwInMb555P'],oyun havasi turkish pop turkish rock,2020,247.243,71,0.583,0.542,11,51.634,0,0.0291,0.029,2.14e-06,0.0824,0.354,102.94
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,"Katy Perry, Skip Marley","['6jJ0s89eD6GaHleKKya26X', '4ryoUS0W8qXokfMxrlJt6O']",modern reggae dance pop pop postteen pop,2017,237.733,71,0.562,0.8,0,54.596,1,0.112,0.0814,0.0,0.199,0.471,95.029
0xKNTDmIym4R2TfKnS4FQo,Airplane pt.2,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2018,218.615,71,0.769,0.817,0,55.908,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.979
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,['3mIj9lX2MWuHmhNCA7LSCW'],modern alternative rock modern rock nu gaze pop postteen pop rock,2018,248.336,71,0.618,0.837,1,54.662,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227
507bYMYfbm6sUS9iEAaeSd,Broken,"Seether, Amy Lee","['6B5c4sch27tWHAGdarpPaW', '0fGVuq5ed21pM7iWwTcMyk']", alternative metal nu metal postgrunge south african rock,2004,258.333,71,0.448,0.61,3,57.305,0,0.0342,0.0102,0.000491,0.135,0.214,123.762
45sVRPegWSGpIcsrDoaaCY,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,['49EE6lVLgU8sp7dFgPshgM'],banda corrido nuevo regional mexicano ranchera regional mexican,2018,234.198,71,0.709,0.483,0,56.266,1,0.0281,0.219,2.33e-06,0.241,0.834,123.566
05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,['2QWIScpFDNxmS6ZEMIUvgm'],latin latin alternative latin pop latin rock rock en espanol,2003,193.373,71,0.77,0.585,0,51.94,1,0.0285,0.3,0.0,0.116,0.912,116.994
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,['77SW9BnxLY8rJ0RciFqkHh'],modern alternative rock modern rock pop shimmer pop,2018,153.0,71,0.551,0.881,7,53.901,0,0.0542,0.186,0.0791,0.152,0.387,88.036
1BCBBO8VUEFOb6RBct4XDp,Broken Smile (My All),Lil Peep,['2kCcBybjl3SAtIcwdWpUe3'],emo rap lgbtq hip hop,2018,280.52,71,0.545,0.517,0,51.319,0,0.0359,0.0459,0.00724,0.15,0.115,120.044
6tAqYm2Wcy2yrPixShJMS6,Alone,"SadBoyProlific, Ivri","['0inkJpjAKDnQOv2VHBCU0Z', '5EjK7aUvQ9LMNqc2zXiWLS']", emo rap sad rap,2018,160.105,71,0.87,0.341,9,45.85,1,0.439,0.481,0.0027,0.329,0.436,119.054
4VepTqzlmZvNAAjUhdBhOP,En Esta Vida No Se Pudo,El Mimoso Luis Antonio López,['7AUgYiThuW80zSOwY7Ub2g'],banda corrido nuevo regional mexicano ranchera regional mexican,2018,266.0,71,0.615,0.386,5,55.198,1,0.0415,0.473,0.0,0.109,0.591,134.552
5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,Ozuna,['1i8SpTcr7yvPOmcqrbnVXY'],latin puerto rican pop reggaeton trap latino,2017,226.8,71,0.855,0.664,9,52.89,0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015
1XrSjpNe49IiygZfzb74pk,What Once Was,"""Hers""",['77mJc3M7ZT5oOVM7gNdXim'],indie garage rock indie pop liverpool indie modern rock,2017,255.067,71,0.526,0.877,3,55.631,0,0.033,0.172,0.0108,0.223,0.436,145.568
6JnufVNLIO5F5Lk4sEVLeI,Little Lion Man,Mumford & Sons,['3gd8FJtBJtkRxdfbTu19U2'],modern folk rock modern rock stomp and holler uk americana,2009,246.973,71,0.517,0.481,5,51.727,1,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51
6jweSpMwhhNpfILeZ3kLso,En Donde Esta Tu Amor,Virlan Garcia,['0vjeBgTzYTwmYoVySJzXGD'],corrido nuevo regional mexicano regional mexican sierreno,2017,217.429,71,0.501,0.4,0,55.24,1,0.0352,0.582,0.0,0.0692,0.556,73.054
78zUxUPvONPgMIt46q5be6,Please Keep Loving Me,James TW,['0B3N0ZINFWvizfa8bKiz4v'],indie cafe pop neo mellow pop pop rock postteen pop uk pop viral pop,2017,195.92,71,0.537,0.469,5,51.514,1,0.0764,0.117,1.78e-06,0.106,0.294,175.971
3OtMnyUaiipcAT23A8liyi,Swish Swish,"Katy Perry, Nicki Minaj","['6jJ0s89eD6GaHleKKya26X', '0hCNtLu0JehylgoiP8L4Gh']",dance pop pop postteen pop dance pop hip pop pop pop rap postteen pop queens hip hop,2017,242.52,71,0.838,0.705,5,54.799,0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953
31VOknKjFrEX47bZXzqcoF,Next To Me,Imagine Dragons,['53XhwfbYqKCa1cC15pYq2q'],modern rock rock,2017,230.289,71,0.301,0.672,2,55.503,1,0.0623,0.28,3.1e-05,0.0609,0.384,169.497
7asyVbwQE7IbA3x2be7bdI,Fool,Cavetown,['2hR4h1Cao2ueuI7Cx9c7V8'],alt z bedroom pop indie pop,2018,233.785,71,0.675,0.464,1,50.723,1,0.151,0.0635,0.073,0.0711,0.129,79.55
7bMkcxifc4EjIQKw49EC7h,September Song - Guitar Acoustic,JP Cooper,['4kYGAK2zu9EAomwj3hXkXy'],indie cafe pop neo mellow pop pop rock tropical house uk pop,2017,212.153,71,0.593,0.394,0,51.054,0,0.029,0.355,0.0,0.121,0.543,94.909
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,Gunna,['2hlmm7s2ICUX0LVIhVFlZQ'],atl hip hop melodic rap rap trap,2017,126.168,71,0.952,0.478,5,51.48,0,0.361,0.774,0.0,0.112,0.568,118.008
2JzXBqTIVHYX43t7EcLyMs,Following The Sun,"SUPER-Hi, Neeka","['2lJ6K4PTrrweXhRiqh1CZE', '1JPZHb1qziDJ05n0a1OvfW']",,2020,206.227,71,0.733,0.827,6,55.568,0,0.033,0.394,0.0252,0.136,0.722,127.021
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,['1moxjboGR7GNWYIMWsRjgG'],baroque pop pop uk alternative pop,2009,251.84,71,0.492,0.81,7,54.685,1,0.0847,0.0416,0.00379,0.117,0.245,149.954
1tjOClAkdMxDfYPO0xvGbG,THE DAY,PornoGraffitti,['5jQa0f5MIMPEK7udL7UpI6'],jpop jpoprock jrock,2017,241.627,71,0.512,0.933,1,55.241,0,0.0738,0.000761,0.0,0.342,0.465,92.998
5o7ZDvfOry1MNhNLBOJulo,1000 Rounds,"Pouya, Ghostemane","['4nXOZlYoAD67hF9aUEncMY', '3uL4UpqShC4p2x1dJutoRW']",dark trap emo rap miami hip hop underground hip hop dark trap florida rap,2017,163.371,71,0.825,0.761,8,54.611,1,0.104,0.0111,0.00359,0.334,0.161,149.97
09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,['6WY7D3jk8zTrHtmkqqo5GI'],contemporary country country pop texas country,2017,196.422,71,0.638,0.634,6,53.526,1,0.0468,0.214,0.0,0.0866,0.473,92.097
4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),"Selena Gomez, Gucci Mane","['0C8ZW7ezQVs4URX5aX7Kqx', '13y7CgLHjMVRMDqxdx0Xdo']",dance pop pop postteen pop atl hip hop dirty south rap gangster rap hip hop pop rap rap southern hip hop trap,2017,186.113,71,0.708,0.618,2,55.576,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013
0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),"Gryffin, ILLENIUM, Daya","['2ZRQcIgzPCVaT9XKhXZIzh', '45eNHdiiabvmbp4erw26rg', '6Dd3NScHWwnW6obMFbl1BH']",edm electropop melodic dubstep pop pop dance tropical house alt z dance pop electropop indie poptimism pop pop dance postteen pop tropical house dance pop edm electro house pop pop dance pop edm tropical house,2017,248.156,71,0.625,0.707,2,55.239,1,0.0337,0.22,0.0,0.213,0.479,138.064
60mItLdFl6xkYc1sAjlZlf,In This Shirt,The Irrepressibles,['1v5bOzXbhrQ57qSvRwGA6s'],baroque pop,2009,334.987,71,0.31,0.484,9,53.537,1,0.0299,0.709,0.247,0.125,0.038,79.863
1OxL1FWSEd7QmJoWLRP2NO,On My Mind (Jorja Smith X Preditah),"Jorja Smith, Preditah","['1CoZyIx7UvdxT5c8UkMzHd', '5qYCZ5FQuzZSjOnesvuYiD']",bass house bassline birmingham grime grime instrumental grime alternative rb dance pop pop rb uk contemporary rb,2017,181.51,71,0.71,0.662,10,54.053,0,0.175,0.42,0.0,0.0723,0.755,130.037
58dSdjfEYNSxte1aNVxuNf,Easy,Mac Ayres,['0fTav4sBLmYOAzKuJw0grL'],alternative rb chill rb indie rb indie soul pop rb,2017,314.358,71,0.722,0.282,5,52.516,1,0.106,0.373,0.00557,0.147,0.217,91.367
3zxrecYFao03IrrcyFiaMU,Miss You,Louis Tomlinson,['57WHJIHrjOE3iAxpihhMnp'],pop postteen pop,2017,182.026,71,0.541,0.69,3,54.609,1,0.206,0.0216,0.0,0.257,0.681,180.239
2rXVtoLBHuXcNB5DVfIc9p,Happiness,Rex Orange County,['7pbDxGE6nQSZVfiFdq9lOL'],bedroom pop pop,2017,279.693,71,0.399,0.235,5,50.226,1,0.0334,0.734,1.56e-06,0.161,0.197,105.645
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,['1p6CdzJRoicjRcSdWoB9Qc'],contemporary country heartland rock,2018,211.768,71,0.499,0.797,2,56.23,1,0.0554,0.199,0.0,0.0933,0.408,176.024
6n6OQfBpCgzF9oEg8zhBN7,Get Along,Kenny Chesney,['3grHWM9bx2E9vwJCdlRv9O'],contemporary country country country road,2018,199.625,71,0.632,0.804,7,53.891,1,0.0503,0.101,0.0,0.17,0.35,92.456
7Il2yWQmsqKgSkLQvHTPUI,Tequila,Dan + Shay,['7z5WFjZAIYejWy0NI5lv4T'],contemporary country country pop,2018,195.987,71,0.474,0.594,11,54.244,1,0.0289,0.0292,0.0,0.133,0.503,86.131
0Zbbxnx4SGGHoIow4PpISP,Stargazing,"Kygo, Justin Jesso","['23fqKkggKUBHNkbKtXEls4', '1QDrz3DMMaz3TB1cm0PGDu']",edm pop pop dance tropical house indie cafe pop,2017,236.853,71,0.677,0.497,5,54.237,1,0.0809,0.152,0.0,0.0911,0.419,99.137
1FBi1YWCAxlRmfuUbMINqO,Runaway,Lil Peep,['2kCcBybjl3SAtIcwdWpUe3'],emo rap lgbtq hip hop,2018,192.76,71,0.399,0.591,6,51.208,0,0.052,0.44,0.0616,0.446,0.175,79.892
4o2Iwvz9M7qdUUaCmfrZAQ,Next Up - Part 1,"Mixtape Madness, Digga D, ""Savo"", TY","['4ocdD0Bi1syVqLs1GiHqQ9', '57n1OF36WvtOeATY6WQ6iw', '1VeNLxolTVovUG1ROeumVp', '1UwKmyN6dKhzFNKSL3PgPG']",uk drill uk hip hop  uk drill aussie drill london rap,2017,163.605,71,0.887,0.501,1,52.018,1,0.419,0.498,0.0,0.122,0.403,145.995
2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,['15UsOTVnJzReFVN1VCnxy4'],emo rap miami hip hop,2017,163.202,71,0.731,0.204,9,48.686,0,0.0369,0.307,0.0109,0.0989,0.191,142.141
658I1uDnmLSiltFCf98AWE,RIP Roach,"XXXTENTACION, Ski Mask The Slump God","['15UsOTVnJzReFVN1VCnxy4', '2rhFzFmezpnW82MNqEKVry']",emo rap miami hip hop miami hip hop rap underground hip hop,2017,169.979,71,0.727,0.62,8,53.557,1,0.306,0.398,0.0,0.0926,0.555,105.003
4prmUBle7TtAeeUgCnsc3Z,Probablemente,Christian Nodal,['0XwVARXT135rw8lyw1EeWP'],mariachi nuevo regional mexicano ranchera regional mexican,2017,233.547,71,0.589,0.49,7,54.709,1,0.0302,0.393,0.0,0.118,0.604,160.179
0SJ7vFES0Lj6pnumh3DhCe,People,Agust D,['5RmQ8k4l3HZ8JoPb4mNsML'],krap,2020,197.001,71,0.76,0.682,1,53.559,1,0.0371,0.0616,0.0,0.118,0.372,120.008
5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun (feat. SZA),"Post Malone, SZA","['246dkjvS1zLTtiykXe5h60', '7tYKF4w9nC0nq9CsPZTHyP']",pop pop rap rb dfw rap melodic rap rap,2019,168.28,71,0.724,0.772,6,55.611,0,0.184,0.25,0.0,0.308,0.347,95.074
1VLCctJbr8AjrZQ0KoyJ4A,Imagination,"Shiloh Dynasty, Patient Zero","['1wxPItEzr7U7rGSMPqZ25r', '7z6qM92XcUIwugTRs2PcmZ']",lofi chill sad rap,2018,104.777,71,0.816,0.0965,7,37.965,1,0.0379,0.715,0.785,0.108,0.847,110.008
6uVzeU47Qzg0rrMneP5BNg,Love Ain't,Eli Young Band,['6eKWqnckwdIlSnjaYgIyxv'],contemporary country country country road heartland rock modern country rock pop rock texas country,2018,186.119,71,0.6,0.851,11,55.355,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007
55mzJ0LftLnef8sxAjrMkU,Debo Entender,"Santa Fe Klan, Neto Peña, Yoss Bones","['4tm8CEdm4pkQsEh4jIr9Yp', '0U5RYP2HMdGv2GhicLhkOI', '0SmgVe3giVHaJjGmIz8xA4']",mexican hip hop mexican hip hop mexican hip hop,2019,238.42,71,0.678,0.457,0,53.146,1,0.177,0.741,0.0,0.113,0.563,72.156
0zvN9oq95bIEQjvfcdeZlX,Red Swan,"Yoshiki, HYDE","['2EWIKpC6npt0GTe1Cq1KDm', '0ZXSQd2JNOfwJcLNbX0jpN']",jmetal visual kei classic jpop,2018,263.72,71,0.275,0.782,10,55.311,1,0.0467,0.0521,2.25e-06,0.331,0.154,131.744
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco, Selena Gomez, J Balvin, Tainy","['5CiGnKThu5ctn9pBxv7DGa', '0C8ZW7ezQVs4URX5aX7Kqx', '1vyhD5VmyZ7KMfW5gqLgo5', '0GM7qgcRCORpGnfcN2tCiB']",dance pop pop postteen pop electropop pop pop dance pop rap latin reggaeton reggaeton colombiano trap latino latin latin hip hop latin pop pop reggaeton reggaeton reggaeton flow trap latino tropical,2019,158.02700000000002,71,0.541,0.468,10,55.961,0,0.362,0.404,3.65e-06,0.358,0.69,95.266
2c80HnIOPMmQQVQllQEWb5,É Sal,Matuê,['5nP8x4uEFjAAmDzwOEc9b8'],rb brasileiro rap cearense trap brasileiro,2020,157.687,71,0.708,0.734,6,55.003,0,0.119,0.173,0.0,0.0957,0.459,159.915
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,['4nDoRrQiYLoBzwC5BhVJzF'],dance pop electropop pop postteen pop,2017,216.391,71,0.334,0.617,6,54.166,0,0.383,0.334,0.0,0.163,0.603,85.227
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,['2YZyLoL8N0Wb9xBt1NhZWg'],conscious hip hop hip hop rap west coast rap,2017,275.253,71,0.665,0.535,4,52.944,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842
5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",boy pablo,['7wbkl3zgDZEoZer357mVIw'],bedroom pop bergen indie indie pop norwegian indie,2017,198.0,71,0.602,0.601,9,51.479,1,0.0411,0.037,0.0046,0.312,0.856,122.017
5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,['1SupJlEpv7RS2tPNRaHViT'],latin latin hip hop reggaeton trap latino tropical,2017,198.707,71,0.832,0.608,6,53.958,0,0.0385,0.282,0.0,0.0761,0.589,94.013
2joKSGkqac0LIwYG9Ghrwq,Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",latin reggaeton trap latino latin reggaeton reggaeton colombiano trap latino,2017,243.56,71,0.718,0.46,3,50.502,0,0.0711,0.519,0.0,0.0981,0.52,121.927
7woCxOw0jmj65ohlQ3x0tH,controlla,Idealism,['6YJ4EgQzDfJnIHRbqIHAdD'],chillhop lofi beats,2017,108.0,71,0.788,0.446,6,50.188,1,0.0693,0.54,0.694,0.273,0.545,80.033
45Q6RNX1yeHpGZpR0RjpKI,Lost,Blake Rose,['7wLyGTO9vUS7ndlq4BvBGe'],alt z australian electropop electropop indie cafe pop pop,2020,234.623,71,0.597,0.687,4,53.464,1,0.0466,0.216,0.0,0.107,0.502,94.749
